Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return_Flag,Order_Value,Return_Value,Age_Group,Return_Speed
ORD00000265,PROD00000265,USER00000265,"Sunday, December 3, 2023",,Toys,266.83,3,,Not Returned,,60,Male,City77,Gift Card,Next-Day,1.65,0,800.49,0,60+,Within a Week
ORD00000563,PROD00000563,USER00000563,"Monday, March 27, 2023",,Toys,187.66,3,,Not Returned,,62,Female,City53,Gift Card,Next-Day,24.75,0,562.98,0,60+,Within a Week
ORD00000816,PROD00000816,USER00000816,"Sunday, October 6, 2024",,Toys,259.15,3,,Not Returned,,66,Male,City81,Gift Card,Next-Day,25.59,0,777.45,0,60+,Within a Week
ORD00000886,PROD00000886,USER00000886,"Thursday, July 20, 2023",,Toys,141.31,3,,Not Returned,,26,Male,City32,Credit Card,Next-Day,39.92,0,423.93,0,25-39,Within a Week
ORD00001046,PROD00001046,USER00001046,"Tuesday, November 14, 2023",,Toys,11.25,3,,Not Returned,,66,Female,City16,Credit Card,Next-Day,5.79,0,33.75,0,60+,Within a Week
ORD00001088,PROD00001088,USER00001088,"Tuesday, April 2, 2024",,Toys,461.96,3,,Not Returned,,43,Female,City60,Gift Card,Next-Day,16.78,0,1385.88,0,40-59,Within a Week
ORD00001150,PROD00001150,USER00001150,"Monday, July 22, 2024",,Toys,261.01,3,,Not Returned,,26,Female,City34,PayPal,Next-Day,38.81,0,783.03,0,25-39,Within a Week
ORD00001299,PROD00001299,USER00001299,"Friday, September 27, 2024",,Toys,279.73,3,,Not Returned,,56,Male,City24,Debit Card,Next-Day,11.21,0,839.19,0,40-59,Within a Week
ORD00001362,PROD00001362,USER00001362,"Sunday, April 28, 2024",,Toys,220.86,3,,Not Returned,,54,Female,City84,Gift Card,Next-Day,15.54,0,662.58,0,40-59,Within a Week
ORD00001842,PROD00001842,USER00001842,"Friday, October 18, 2024",,Toys,198.84,3,,Not Returned,,31,Male,City24,Credit Card,Next-Day,12.06,0,596.52,0,25-39,Within a Week
ORD00001968,PROD00001968,USER00001968,"Saturday, December 14, 2024",,Toys,7.2,3,,Not Returned,,61,Male,City66,Credit Card,Next-Day,7.77,0,21.6,0,60+,Within a Week
ORD00001979,PROD00001979,USER00001979,"Wednesday, August 28, 2024",,Toys,427.95,3,,Not Returned,,32,Female,City24,Gift Card,Next-Day,9.16,0,1283.85,0,25-39,Within a Week
ORD00002028,PROD00002028,USER00002028,"Wednesday, May 10, 2023",,Toys,97.04,3,,Not Returned,,41,Female,City48,Debit Card,Next-Day,7.01,0,291.12,0,40-59,Within a Week
ORD00002123,PROD00002123,USER00002123,"Saturday, September 21, 2024",,Toys,315.47,3,,Not Returned,,18,Male,City80,Gift Card,Next-Day,30.86,0,946.41,0,Under 25,Within a Week
ORD00002208,PROD00002208,USER00002208,"Tuesday, October 1, 2024",,Toys,182.29,3,,Not Returned,,52,Female,City98,Credit Card,Next-Day,40.73,0,546.87,0,40-59,Within a Week
ORD00002255,PROD00002255,USER00002255,"Wednesday, July 24, 2024",,Toys,337.83,3,,Not Returned,,57,Female,City8,Credit Card,Next-Day,9.01,0,1013.49,0,40-59,Within a Week
ORD00002278,PROD00002278,USER00002278,"Friday, July 26, 2024",,Toys,65.84,3,,Not Returned,,38,Female,City2,Credit Card,Next-Day,31.43,0,197.52,0,25-39,Within a Week
ORD00002367,PROD00002367,USER00002367,"Wednesday, February 1, 2023",,Toys,225.21,3,,Not Returned,,45,Male,City100,PayPal,Next-Day,36.26,0,675.63,0,40-59,Within a Week
ORD00002383,PROD00002383,USER00002383,"Wednesday, December 20, 2023",,Toys,289.83,3,,Not Returned,,29,Male,City22,Debit Card,Next-Day,9.15,0,869.49,0,25-39,Within a Week
ORD00002404,PROD00002404,USER00002404,"Thursday, December 5, 2024",,Toys,322.11,3,,Not Returned,,69,Female,City20,PayPal,Next-Day,11.76,0,966.33,0,60+,Within a Week
ORD00002450,PROD00002450,USER00002450,"Wednesday, August 30, 2023",,Toys,474.54,3,,Not Returned,,27,Male,City92,PayPal,Next-Day,32.81,0,1423.62,0,25-39,Within a Week
ORD00002483,PROD00002483,USER00002483,"Monday, April 3, 2023",,Toys,492.66,3,,Not Returned,,52,Female,City55,PayPal,Next-Day,49.67,0,1477.98,0,40-59,Within a Week
ORD00002522,PROD00002522,USER00002522,"Friday, December 27, 2024",,Toys,165.56,3,,Not Returned,,40,Male,City64,PayPal,Next-Day,21.54,0,496.68,0,40-59,Within a Week
ORD00002896,PROD00002896,USER00002896,"Wednesday, June 14, 2023",,Toys,178.29,3,,Not Returned,,20,Male,City45,PayPal,Next-Day,6.02,0,534.87,0,Under 25,Within a Week
ORD00003084,PROD00003084,USER00003084,"Wednesday, January 25, 2023",,Toys,289.35,3,,Not Returned,,68,Female,City27,Gift Card,Next-Day,40.33,0,868.05,0,60+,Within a Week
ORD00003185,PROD00003185,USER00003185,"Wednesday, August 21, 2024",,Toys,377.86,3,,Not Returned,,54,Male,City7,Gift Card,Next-Day,41.34,0,1133.58,0,40-59,Within a Week
ORD00003296,PROD00003296,USER00003296,"Friday, March 3, 2023",,Toys,474.36,3,,Not Returned,,68,Female,City61,PayPal,Next-Day,41.3,0,1423.08,0,60+,Within a Week
ORD00003407,PROD00003407,USER00003407,"Monday, July 8, 2024",,Toys,228.69,3,,Not Returned,,56,Male,City42,PayPal,Next-Day,15.86,0,686.07,0,40-59,Within a Week
ORD00003519,PROD00003519,USER00003519,"Monday, February 12, 2024",,Toys,411.97,3,,Not Returned,,37,Female,City41,PayPal,Next-Day,47.14,0,1235.91,0,25-39,Within a Week
ORD00003545,PROD00003545,USER00003545,"Monday, April 10, 2023",,Toys,477.35,3,,Not Returned,,21,Female,City29,Debit Card,Next-Day,30.06,0,1432.05,0,Under 25,Within a Week
ORD00003565,PROD00003565,USER00003565,"Tuesday, October 24, 2023",,Toys,481.19,3,,Not Returned,,29,Male,City50,PayPal,Next-Day,30.31,0,1443.57,0,25-39,Within a Week
ORD00003571,PROD00003571,USER00003571,"Saturday, December 28, 2024",,Toys,328.76,3,,Not Returned,,40,Female,City11,PayPal,Next-Day,18.06,0,986.28,0,40-59,Within a Week
ORD00003697,PROD00003697,USER00003697,"Friday, March 17, 2023",,Toys,297.94,3,,Not Returned,,52,Female,City6,Debit Card,Next-Day,12.69,0,893.82,0,40-59,Within a Week
ORD00003835,PROD00003835,USER00003835,"Monday, October 14, 2024",,Toys,239.48,3,,Not Returned,,33,Female,City41,Debit Card,Next-Day,13.48,0,718.44,0,25-39,Within a Week
ORD00003894,PROD00003894,USER00003894,"Thursday, October 12, 2023",,Toys,60.89,3,,Not Returned,,20,Female,City97,Debit Card,Next-Day,25.74,0,182.67,0,Under 25,Within a Week
ORD00004077,PROD00004077,USER00004077,"Wednesday, June 12, 2024",,Toys,221.18,3,,Not Returned,,23,Female,City69,Credit Card,Next-Day,44.28,0,663.54,0,Under 25,Within a Week
ORD00004158,PROD00004158,USER00004158,"Friday, May 26, 2023",,Toys,91.1,3,,Not Returned,,53,Female,City48,PayPal,Next-Day,32.19,0,273.3,0,40-59,Within a Week
ORD00004334,PROD00004334,USER00004334,"Wednesday, April 5, 2023",,Toys,41.42,3,,Not Returned,,66,Female,City28,PayPal,Next-Day,18.86,0,124.26,0,60+,Within a Week
ORD00004558,PROD00004558,USER00004558,"Wednesday, August 14, 2024",,Toys,103.59,3,,Not Returned,,29,Female,City42,PayPal,Next-Day,31.19,0,310.77,0,25-39,Within a Week
ORD00005162,PROD00005162,USER00005162,"Monday, November 18, 2024",,Toys,141.92,3,,Not Returned,,67,Male,City60,PayPal,Next-Day,20.25,0,425.76,0,60+,Within a Week
ORD00005375,PROD00005375,USER00005375,"Sunday, June 4, 2023",,Toys,65.49,3,,Not Returned,,18,Female,City84,PayPal,Next-Day,20.19,0,196.47,0,Under 25,Within a Week
ORD00005401,PROD00005401,USER00005401,"Sunday, September 15, 2024",,Toys,383.27,3,,Not Returned,,49,Male,City100,Gift Card,Next-Day,13.76,0,1149.81,0,40-59,Within a Week
ORD00005661,PROD00005661,USER00005661,"Thursday, March 14, 2024",,Toys,103.37,3,,Not Returned,,59,Female,City83,Credit Card,Next-Day,26.15,0,310.11,0,40-59,Within a Week
ORD00005999,PROD00005999,USER00005999,"Thursday, July 25, 2024",,Toys,205.22,3,,Not Returned,,57,Female,City33,Gift Card,Next-Day,48.02,0,615.66,0,40-59,Within a Week
ORD00006010,PROD00006010,USER00006010,"Sunday, September 17, 2023",,Toys,154.26,3,,Not Returned,,42,Female,City99,Debit Card,Next-Day,1.71,0,462.78,0,40-59,Within a Week
ORD00006096,PROD00006096,USER00006096,"Saturday, July 29, 2023",,Toys,436.73,3,,Not Returned,,49,Female,City40,Credit Card,Next-Day,7.44,0,1310.19,0,40-59,Within a Week
ORD00006690,PROD00006690,USER00006690,"Thursday, August 24, 2023",,Toys,37.15,3,,Not Returned,,69,Male,City48,Gift Card,Next-Day,29.6,0,111.45,0,60+,Within a Week
ORD00006860,PROD00006860,USER00006860,"Saturday, June 8, 2024",,Toys,385.13,3,,Not Returned,,31,Female,City14,Debit Card,Next-Day,44.97,0,1155.39,0,25-39,Within a Week
ORD00007102,PROD00007102,USER00007102,"Thursday, January 18, 2024",,Toys,141.66,3,,Not Returned,,26,Female,City100,PayPal,Next-Day,5.53,0,424.98,0,25-39,Within a Week
ORD00007219,PROD00007219,USER00007219,"Thursday, June 8, 2023",,Toys,368.39,3,,Not Returned,,52,Male,City36,Debit Card,Next-Day,6.58,0,1105.17,0,40-59,Within a Week
ORD00007277,PROD00007277,USER00007277,"Sunday, April 14, 2024",,Toys,105.91,3,,Not Returned,,40,Male,City72,Debit Card,Next-Day,10.82,0,317.73,0,40-59,Within a Week
ORD00007510,PROD00007510,USER00007510,"Monday, May 13, 2024",,Toys,64.88,3,,Not Returned,,44,Female,City76,Gift Card,Next-Day,13.53,0,194.64,0,40-59,Within a Week
ORD00007859,PROD00007859,USER00007859,"Wednesday, January 10, 2024",,Toys,214.04,3,,Not Returned,,47,Male,City17,Gift Card,Next-Day,16.15,0,642.12,0,40-59,Within a Week
ORD00008083,PROD00008083,USER00008083,"Saturday, December 2, 2023",,Toys,325.64,3,,Not Returned,,19,Male,City82,Debit Card,Next-Day,32.66,0,976.92,0,Under 25,Within a Week
ORD00008214,PROD00008214,USER00008214,"Tuesday, May 14, 2024",,Toys,71.18,3,,Not Returned,,31,Female,City46,Credit Card,Next-Day,46.99,0,213.54,0,25-39,Within a Week
ORD00008223,PROD00008223,USER00008223,"Monday, July 22, 2024",,Toys,486.85,3,,Not Returned,,53,Male,City83,Debit Card,Next-Day,44.67,0,1460.55,0,40-59,Within a Week
ORD00008323,PROD00008323,USER00008323,"Monday, February 5, 2024",,Toys,112.51,3,,Not Returned,,59,Female,City87,PayPal,Next-Day,43.53,0,337.53,0,40-59,Within a Week
ORD00008468,PROD00008468,USER00008468,"Thursday, September 21, 2023",,Toys,292.58,3,,Not Returned,,27,Male,City81,Gift Card,Next-Day,41.65,0,877.74,0,25-39,Within a Week
ORD00008585,PROD00008585,USER00008585,"Thursday, September 12, 2024",,Toys,295.17,3,,Not Returned,,36,Male,City68,PayPal,Next-Day,9.36,0,885.51,0,25-39,Within a Week
ORD00008958,PROD00008958,USER00008958,"Monday, April 1, 2024",,Toys,74.2,3,,Not Returned,,44,Male,City92,PayPal,Next-Day,14.67,0,222.6,0,40-59,Within a Week
ORD00009057,PROD00009057,USER00009057,"Friday, August 9, 2024",,Toys,277.88,3,,Not Returned,,23,Female,City71,PayPal,Next-Day,32.24,0,833.64,0,Under 25,Within a Week
ORD00009251,PROD00009251,USER00009251,"Thursday, November 23, 2023",,Toys,247.72,3,,Not Returned,,23,Male,City37,Credit Card,Next-Day,48.76,0,743.16,0,Under 25,Within a Week
ORD00009340,PROD00009340,USER00009340,"Monday, March 13, 2023",,Toys,156.97,3,,Not Returned,,50,Female,City17,Credit Card,Next-Day,16.41,0,470.91,0,40-59,Within a Week
ORD00009395,PROD00009395,USER00009395,"Tuesday, August 20, 2024",,Toys,368.6,3,,Not Returned,,60,Female,City99,Debit Card,Next-Day,42.18,0,1105.8,0,60+,Within a Week
ORD00009516,PROD00009516,USER00009516,"Wednesday, April 19, 2023",,Toys,173.86,3,,Not Returned,,49,Male,City9,Gift Card,Next-Day,5.37,0,521.58,0,40-59,Within a Week
ORD00009527,PROD00009527,USER00009527,"Sunday, September 10, 2023",,Toys,176.25,3,,Not Returned,,69,Female,City16,Credit Card,Next-Day,43.3,0,528.75,0,60+,Within a Week
ORD00009582,PROD00009582,USER00009582,"Friday, June 14, 2024",,Toys,287.79,3,,Not Returned,,32,Female,City68,PayPal,Next-Day,38.93,0,863.37,0,25-39,Within a Week
ORD00009786,PROD00009786,USER00009786,"Monday, May 22, 2023",,Toys,299.99,3,,Not Returned,,63,Female,City94,Gift Card,Next-Day,27.99,0,899.97,0,60+,Within a Week
ORD00000071,PROD00000071,USER00000071,"Wednesday, August 21, 2024",,Toys,312.45,4,,Not Returned,,30,Female,City100,PayPal,Next-Day,33.19,0,1249.8,0,25-39,Within a Week
ORD00000177,PROD00000177,USER00000177,"Thursday, July 18, 2024",,Toys,326.97,4,,Not Returned,,26,Female,City61,PayPal,Next-Day,17.41,0,1307.88,0,25-39,Within a Week
ORD00000444,PROD00000444,USER00000444,"Wednesday, July 17, 2024",,Toys,287.47,4,,Not Returned,,69,Male,City61,Credit Card,Next-Day,35.99,0,1149.88,0,60+,Within a Week
ORD00000466,PROD00000466,USER00000466,"Sunday, February 5, 2023",,Toys,492.8,4,,Not Returned,,27,Male,City43,Gift Card,Next-Day,44.15,0,1971.2,0,25-39,Within a Week
ORD00000520,PROD00000520,USER00000520,"Saturday, January 6, 2024",,Toys,95.15,4,,Not Returned,,59,Female,City3,Credit Card,Next-Day,17.2,0,380.6,0,40-59,Within a Week
ORD00000646,PROD00000646,USER00000646,"Wednesday, September 20, 2023",,Toys,195.91,4,,Not Returned,,51,Male,City39,Debit Card,Next-Day,0.78,0,783.64,0,40-59,Within a Week
ORD00000715,PROD00000715,USER00000715,"Sunday, November 17, 2024",,Toys,313.9,4,,Not Returned,,21,Male,City58,Gift Card,Next-Day,36.89,0,1255.6,0,Under 25,Within a Week
ORD00000770,PROD00000770,USER00000770,"Saturday, January 7, 2023",,Toys,497.87,4,,Not Returned,,58,Female,City71,PayPal,Next-Day,13.72,0,1991.48,0,40-59,Within a Week
ORD00001055,PROD00001055,USER00001055,"Thursday, June 1, 2023",,Toys,285.16,4,,Not Returned,,41,Female,City89,Gift Card,Next-Day,38.42,0,1140.64,0,40-59,Within a Week
ORD00001240,PROD00001240,USER00001240,"Sunday, January 1, 2023",,Toys,10.11,4,,Not Returned,,30,Male,City65,PayPal,Next-Day,16,0,40.44,0,25-39,Within a Week
ORD00001604,PROD00001604,USER00001604,"Saturday, July 20, 2024",,Toys,10.71,4,,Not Returned,,63,Female,City12,Gift Card,Next-Day,48.74,0,42.84,0,60+,Within a Week
ORD00001735,PROD00001735,USER00001735,"Friday, August 2, 2024",,Toys,469.94,4,,Not Returned,,51,Male,City21,Gift Card,Next-Day,38.56,0,1879.76,0,40-59,Within a Week
ORD00001809,PROD00001809,USER00001809,"Wednesday, February 7, 2024",,Toys,20.68,4,,Not Returned,,31,Female,City35,Credit Card,Next-Day,5.29,0,82.72,0,25-39,Within a Week
ORD00002241,PROD00002241,USER00002241,"Tuesday, January 23, 2024",,Toys,242.63,4,,Not Returned,,60,Female,City14,PayPal,Next-Day,35.38,0,970.52,0,60+,Within a Week
ORD00002345,PROD00002345,USER00002345,"Thursday, August 17, 2023",,Toys,61.3,4,,Not Returned,,39,Female,City57,Credit Card,Next-Day,27.33,0,245.2,0,25-39,Within a Week
ORD00002476,PROD00002476,USER00002476,"Tuesday, September 19, 2023",,Toys,489.59,4,,Not Returned,,25,Male,City2,PayPal,Next-Day,9.96,0,1958.36,0,25-39,Within a Week
ORD00002478,PROD00002478,USER00002478,"Monday, November 25, 2024",,Toys,88.94,4,,Not Returned,,45,Male,City31,PayPal,Next-Day,30.55,0,355.76,0,40-59,Within a Week
ORD00002949,PROD00002949,USER00002949,"Wednesday, December 13, 2023",,Toys,308.47,4,,Not Returned,,69,Male,City91,Debit Card,Next-Day,5.83,0,1233.88,0,60+,Within a Week
ORD00003215,PROD00003215,USER00003215,"Thursday, July 20, 2023",,Toys,324.97,4,,Not Returned,,69,Female,City36,Gift Card,Next-Day,25.08,0,1299.88,0,60+,Within a Week
ORD00003295,PROD00003295,USER00003295,"Tuesday, January 2, 2024",,Toys,417.05,4,,Not Returned,,51,Male,City54,Gift Card,Next-Day,41.38,0,1668.2,0,40-59,Within a Week
ORD00003374,PROD00003374,USER00003374,"Sunday, January 15, 2023",,Toys,250.7,4,,Not Returned,,35,Female,City5,PayPal,Next-Day,46.89,0,1002.8,0,25-39,Within a Week
ORD00003656,PROD00003656,USER00003656,"Monday, July 10, 2023",,Toys,371.8,4,,Not Returned,,68,Female,City60,Credit Card,Next-Day,43.31,0,1487.2,0,60+,Within a Week
ORD00003715,PROD00003715,USER00003715,"Thursday, August 17, 2023",,Toys,129.96,4,,Not Returned,,29,Male,City83,Debit Card,Next-Day,35.91,0,519.84,0,25-39,Within a Week
ORD00003716,PROD00003716,USER00003716,"Saturday, November 4, 2023",,Toys,38.26,4,,Not Returned,,62,Female,City84,Gift Card,Next-Day,25.76,0,153.04,0,60+,Within a Week
ORD00003800,PROD00003800,USER00003800,"Sunday, June 4, 2023",,Toys,275.13,4,,Not Returned,,36,Male,City34,PayPal,Next-Day,31.82,0,1100.52,0,25-39,Within a Week
ORD00004140,PROD00004140,USER00004140,"Thursday, April 27, 2023",,Toys,460.44,4,,Not Returned,,21,Female,City53,PayPal,Next-Day,43.27,0,1841.76,0,Under 25,Within a Week
ORD00004212,PROD00004212,USER00004212,"Monday, July 29, 2024",,Toys,204.83,4,,Not Returned,,63,Female,City42,Credit Card,Next-Day,34.03,0,819.32,0,60+,Within a Week
ORD00004246,PROD00004246,USER00004246,"Saturday, August 17, 2024",,Toys,242.03,4,,Not Returned,,58,Male,City20,PayPal,Next-Day,45.38,0,968.12,0,40-59,Within a Week
ORD00004469,PROD00004469,USER00004469,"Sunday, March 24, 2024",,Toys,382.66,4,,Not Returned,,32,Male,City41,Debit Card,Next-Day,19.9,0,1530.64,0,25-39,Within a Week
ORD00004587,PROD00004587,USER00004587,"Sunday, May 19, 2024",,Toys,254.4,4,,Not Returned,,67,Female,City3,PayPal,Next-Day,11.81,0,1017.6,0,60+,Within a Week
ORD00004677,PROD00004677,USER00004677,"Thursday, July 6, 2023",,Toys,178.13,4,,Not Returned,,25,Female,City33,PayPal,Next-Day,13.86,0,712.52,0,25-39,Within a Week
ORD00004715,PROD00004715,USER00004715,"Wednesday, September 27, 2023",,Toys,80.71,4,,Not Returned,,65,Male,City59,Credit Card,Next-Day,46.84,0,322.84,0,60+,Within a Week
ORD00004777,PROD00004777,USER00004777,"Saturday, June 1, 2024",,Toys,192.08,4,,Not Returned,,59,Male,City65,Credit Card,Next-Day,7.18,0,768.32,0,40-59,Within a Week
ORD00004872,PROD00004872,USER00004872,"Tuesday, June 4, 2024",,Toys,311,4,,Not Returned,,20,Male,City98,Debit Card,Next-Day,35.06,0,1244,0,Under 25,Within a Week
ORD00004877,PROD00004877,USER00004877,"Wednesday, July 31, 2024",,Toys,382.05,4,,Not Returned,,56,Male,City19,Debit Card,Next-Day,16.52,0,1528.2,0,40-59,Within a Week
ORD00005180,PROD00005180,USER00005180,"Sunday, November 10, 2024",,Toys,354.17,4,,Not Returned,,23,Male,City22,Debit Card,Next-Day,32.58,0,1416.68,0,Under 25,Within a Week
ORD00005276,PROD00005276,USER00005276,"Wednesday, January 11, 2023",,Toys,222.74,4,,Not Returned,,67,Female,City95,Gift Card,Next-Day,2.15,0,890.96,0,60+,Within a Week
ORD00005278,PROD00005278,USER00005278,"Wednesday, May 17, 2023",,Toys,493.93,4,,Not Returned,,57,Female,City14,Debit Card,Next-Day,34.2,0,1975.72,0,40-59,Within a Week
ORD00005416,PROD00005416,USER00005416,"Friday, April 7, 2023",,Toys,187.91,4,,Not Returned,,54,Female,City84,Credit Card,Next-Day,47.1,0,751.64,0,40-59,Within a Week
ORD00005654,PROD00005654,USER00005654,"Monday, December 9, 2024",,Toys,288.15,4,,Not Returned,,48,Male,City63,Credit Card,Next-Day,10.62,0,1152.6,0,40-59,Within a Week
ORD00005791,PROD00005791,USER00005791,"Monday, September 2, 2024",,Toys,334.04,4,,Not Returned,,70,Female,City61,Credit Card,Next-Day,25.44,0,1336.16,0,60+,Within a Week
ORD00005885,PROD00005885,USER00005885,"Saturday, January 6, 2024",,Toys,50.01,4,,Not Returned,,29,Male,City98,Gift Card,Next-Day,48.79,0,200.04,0,25-39,Within a Week
ORD00006233,PROD00006233,USER00006233,"Sunday, May 19, 2024",,Toys,493.54,4,,Not Returned,,47,Female,City100,Gift Card,Next-Day,17.21,0,1974.16,0,40-59,Within a Week
ORD00006324,PROD00006324,USER00006324,"Friday, April 14, 2023",,Toys,191.93,4,,Not Returned,,50,Female,City26,PayPal,Next-Day,45.19,0,767.72,0,40-59,Within a Week
ORD00006508,PROD00006508,USER00006508,"Monday, October 9, 2023",,Toys,415.6,4,,Not Returned,,69,Female,City70,Gift Card,Next-Day,31.31,0,1662.4,0,60+,Within a Week
ORD00006636,PROD00006636,USER00006636,"Monday, August 7, 2023",,Toys,436.83,4,,Not Returned,,31,Male,City86,PayPal,Next-Day,35.72,0,1747.32,0,25-39,Within a Week
ORD00006684,PROD00006684,USER00006684,"Thursday, January 12, 2023",,Toys,493.15,4,,Not Returned,,50,Male,City91,PayPal,Next-Day,9.11,0,1972.6,0,40-59,Within a Week
ORD00006822,PROD00006822,USER00006822,"Sunday, May 14, 2023",,Toys,310.37,4,,Not Returned,,24,Male,City52,Credit Card,Next-Day,16.13,0,1241.48,0,Under 25,Within a Week
ORD00006934,PROD00006934,USER00006934,"Monday, January 29, 2024",,Toys,69.75,4,,Not Returned,,44,Female,City16,Debit Card,Next-Day,44.9,0,279,0,40-59,Within a Week
ORD00007200,PROD00007200,USER00007200,"Sunday, August 27, 2023",,Toys,223.42,4,,Not Returned,,29,Male,City81,PayPal,Next-Day,47.08,0,893.68,0,25-39,Within a Week
ORD00007222,PROD00007222,USER00007222,"Wednesday, April 5, 2023",,Toys,90.74,4,,Not Returned,,51,Female,City6,Credit Card,Next-Day,9.33,0,362.96,0,40-59,Within a Week
